"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","CauseCat"
,"08","01","CSX","000042436",,,"","","08","01","CSX","000042436",,"","08","01","23",6.00,16.00,"AM","01",3.00,1.00,0.00,0.00,"ALBANY","CANASTOTA","0270.3","36",20.00,"4","2","060","R","Q117","4",3607.00,"1","Y","MAINLINE","4","000096","1","TTRX","552033","011","Y","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,1164680.00,60000.00,"T213","",0.00,0.00,0.00,0.00,"T213","1","4","060",1224680.00,,"36C053",0.00,"000000",0.00,"1","0","1","0","03","21","03","21","1","1",,"1L",,"ALBANY","E",141.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"MADISON","053","00","00","","N","",,"Q11722 OPERATING WESTWARD ON #2 MAINLINE EXPERIENCED AN UNDESIRED EMERGENCY AT 06:16 HOURS AND DERAI","LED DUE TO JOINT BAR BROKEN (COMPROMISE).","","","","","","","","","","","","","","0",0.00,0.00,
,"08","01","CSX","000042437",,,"","","08","01","CSX","000042437",,"","08","01","23",1.00,30.00,"AM","01",0.00,0.00,0.00,0.00,"GREAT LAKE","ASHTABULA","0128.5","39",17.00,"4","1","001","R","U994","3",17417.00,"1","Y","TRACK 623","1","000000","2","BNSF","652637","018","Y","","","000","",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,132147.00,13000.00,"T220","",0.00,0.00,0.00,0.00,"T220","2","1","001",241421.00,,"39C007",0.00,"000000",0.00,"1","0","1","0","04","20","04","20","1","2",,"1L",,"GREAT","N",76.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"ASHTABULA","007","","","","N","",,"WHILE PULLING OUT OF YARD, CARS DERAILED AND STRUCK CARS ON ADJACENT TRACK.#","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","01","CSX","000042437",,,"","","08","01","CSX","000042437",,"","08","01","23",1.00,30.00,"AM","01",0.00,0.00,0.00,0.00,"GREAT LAKE","ASHTABULA","0128.5","39",17.00,"4","1","000","E","","1",0.00,"6","N","TRACK #2","1","000000","2","FEPX","061459","001","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96274.00,0.00,"T220","",0.00,0.00,0.00,0.00,"T220","2","1","001",241421.00,,"39C007",0.00,"000000",0.00,"0","0","0","0","","","","","3","2",,"1L",,"GREAT","N",76.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"ASHTABULA","007","","","","N","",,"WHILE PULLING OUT OF YARD, CARS DERAILED AND STRUCK CARS ON ADJACENT TRACK.#","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","01","CSX","000042566",,,"","","08","01","CSX","000042566",,"","08","01","25",1.00,30.00,"PM","01",14.00,0.00,0.00,0.00,"FLORENCE","CHARLESTON","0390.0","45",48.00,"2","1","003","E","Y190","2",0.00,"7","Y","012","1","0000.0","2","UTLX","058711","007","N","","","000","",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,24.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11798.00,100.00,"T103","",0.00,0.00,0.00,0.00,"T103","2","1","003",11898.00,,"45C019",0.00,"000000",0.00,"1","0","1","0","06","","06","","1","3",,"1L",,"FLOREN","N",194.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"CHARLESTON","019","","","","N","",,"CAR COUPLED AIRHOSE JOINT LIFTING NORTH END OF CAR.  UTLX58711 EMPTY RESIDUE LEAKED 50 GALLONS OF SU","LPHATE BLACK LIQUOR SKIMMINGS, NOT PROCESSED, LI, BETWEEN THE GAGE OF THE TRACK. NON HAZMAT.**","","","","","","","","","","","","","","3",0.00,0.00,
,"08","01","CSX","000042618",,,"","","08","01","CSX","000042618",,"","08","01","26",1.00,1.00,"AM","01",0.00,0.00,0.00,0.00,"APPALACHIAN","ALLEN","0000.2","21",12.00,"4","2","014","R","N844","4",528.00,"1","Y","#1 MAINLINE","2","000025","1","DEEX","005545","114","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,19494.00,90000.00,"T205","",0.00,0.00,0.00,0.00,"T205","1","2","014",109494.00,,"21C071",0.00,"000000",0.00,"1","0","1","0","06","01","06","01","1","3",,"1L",,"APPALA","E",45.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"FLOYD","071","","","","N","",,"N84421 DERAILED CARS ON BIG SANDY EXTENSION.^","","","","","","","","","","","","","","","0",0.00,0.00,
"K","08","01","CSX","000042666","08","01","ATK","106840","08","01","CSX","000042666",,"622067A","08","01","25",12.00,15.00,"PM","07",0.00,0.00,0.00,0.00,"JACKSONVILLE","LONGWOOD","0776.1","12",65.00,"2","1","000","","","",0.00,"",,"#1 MAIN","4","000018","1","","","000","","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17637.00,"M303","",0.00,0.00,1.00,1.00,"M303","1","4","079",117637.00,,"12C117",0.00,"000000",0.00,"0","0","0","0","","","","","2","3",,"1L",,"JACKSO","",314.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"SEMINOLE","117","","","","","",,"AMTRAK TRAIN P09724 STRUCK TRACTOR-TRAILER/DUMP CONTAINER TRUCK AT CR 427 CROSSING (DOT# 622067A), R","ESULTING IN INJURIES TO BOTH OCCUPANTS. PROTECTION ALSO AT CROSSING: ADVANCE WARNING SIGNS, PAVEMENT","MARKINGS (STOP LINES & RR XING SYMBOLS) AND DO NOT STOP ON THE TRACK SIGNS. AS OF 1/30/08, 1 FATALI","TY & 1 INJURY.","","","","","","","","","","","","",0.00,0.00,
,"08","01","CSX","000042703",,,"","","08","01","GOPZ","INDUSTRY",,"","08","01","29",5.00,15.00,"PM","01",3.00,3.00,0.00,0.00,"JACKSONVILLE","VIENNA","0704.3","13",50.00,"3","2","006","R","A730","1",1650.00,"1","Y","GOLDEN PEANUT LEAD","1","000000","4","TILX","261992","010","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,15.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,42739.00,1000.00,"T207","",0.00,0.00,0.00,0.00,"T207","4","1","006",43739.00,,"13C093",0.00,"000000",0.00,"1","0","1","1","09","15","09","15","1","3",,"1L",,"JACKSO","N",138.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"DOOLY","093","","","","N","",,"A73029 WAS SHOVING 10 LOADS AND 15 EMPTYS TO SPOT AT INDUSTRY WHEN THE 7,8,9,AND 10TH CARS DERAILED","DUE TO BROKEN RAIL ON INDUSTRY TRACK..","","","","","","","","","","","","","","0",0.00,0.00,
,"08","01","CSX","000042853",,,"","","08","01","CSX","000042853",,"","08","01","31",6.00,44.00,"PM","12",4.00,0.00,0.00,0.00,"ALBANY","FRAMINGHAM","0021.0","25",33.00,"4","1","005","R","Y201","1",0.00,"7","Y","LONG TRACK","1","000000","2","CSXT","260107","067","N","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,26.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,18511.00,1800.00,"H601","",0.00,0.00,0.00,0.00,"H601","2","1","005",20311.00,,"25C017",0.00,"000000",0.00,"1","0","1","1","04","15","04","15","1","1",,"1L",,"ALBANY","N",150.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"MIDDLESEX","017","00","00","","N","",,"CREW DOUBLING 76 CARS TO 25 CARS ON THE NORTHBOUND TRACK. ENGINEER FAILED TO CONTROL SPEED OF TRAIN","AND COUPLED AT 5MPH DERAILING 66TH AND 67TH CARS..","","","","","","","","","","","","","","0",0.00,0.00,
,"08","02","CSX","000042924",,,"","","08","02","CSX","000042924",,"","08","02","01",9.00,4.00,"AM","12",0.00,0.00,0.00,0.00,"GREAT LAKE","AVON","0009.0","18",23.00,"2","6","000","E","","3",0.00,"6","N","CLASS 13","1","000000","2","MWCX","460947","001","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"M407","",0.00,0.00,0.00,0.00,"M407","2","1","017",15075.00,,"18C097",0.00,"000000",0.00,"0","0","0","0","","","","","3","4",,"1L",,"GREAT","N",111.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"MARION","097","","","","N","",,"DURING HUMPING, DERAILMENT OCCURRED WHEN CAR WITH FOREIGN MATTER ON WHEELS ROLLED INTO PREVIOUS CAR","AT 17 MPH.#","","","","","","","","","","","","","","0",0.00,0.00,
,"08","02","CSX","000042924",,,"","","08","02","CSX","000042924",,"","08","02","01",9.00,4.00,"AM","12",0.00,0.00,0.00,0.00,"GREAT LAKE","AVON","0009.0","18",23.00,"2","6","017","R","","3",0.00,"5","N","CLASS 13","1","000000","2","CRDX","010066","001","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15075.00,0.00,"M407","",0.00,0.00,0.00,0.00,"M407","2","1","017",15075.00,,"18C097",0.00,"000000",0.00,"0","0","0","0","","","","","1","4",,"1L",,"GREAT","N",111.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"MARION","097","","","","N","",,"DURING HUMPING, DERAILMENT OCCURRED WHEN CAR WITH FOREIGN MATTER ON WHEELS ROLLED INTO PREVIOUS CAR","AT 17 MPH.#","","","","","","","","","","","","","","0",0.00,0.00,
,"08","02","CSX","000043010",,,"","","08","02","CSX","000043010",,"","08","02","03",1.00,40.00,"AM","01",0.00,0.00,0.00,0.00,"C&O","BERYL","0028.0","54",28.00,"4","4","004","R","N741","4",650.00,"1","Y","INTERCHANGE","1","000000","2","VAPX","093361","069","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,7346.00,0.00,"T001","",0.00,0.00,0.00,0.00,"T001","2","1","004",15346.00,,"54C057",0.00,"000000",0.00,"2","0","2","0","05","15","05","15","3","2",,"1L",,"C&O","N",254.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"MINERAL","057","","","","N","",,"THE 69TH CAR IN TRAIN N74131 DERAILED IN RIGHT HAND CURVE CAUSING THE 70TH THRU 74TH CARS TO DERAIL.","AFTER DERAILING, THE 70TH CAR STRUCK AN UNOCCUPIED LOCOMOTIVE SITTING ON THE SCALE TRACK. TRAIN B87","502 WAS ASSISTING N74131 AT THE TIME OF THE INCIDENT.^","","","","","","","","","","","","","0",0.00,0.00,
,"08","02","CSX","000043010",,,"","","08","02","CSX","000043010",,"","08","02","03",1.00,40.00,"AM","01",0.00,0.00,0.00,0.00,"C&O","BERYL","0028.0","54",28.00,"4","4","000","E","","4",0.00,"8","N","INTERCHANGE","1","000000","2","CSXT","002629","001","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6000.00,2000.00,"T001","",0.00,0.00,0.00,0.00,"T001","2","1","004",15346.00,,"54C057",0.00,"000000",0.00,"0","0","0","0","","","","","1","2",,"1L",,"C&O","N",254.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"MINERAL","057","","","","N","",,"THE 69TH CAR IN TRAIN N74131 DERAILED IN RIGHT HAND CURVE CAUSING THE 70TH THRU 74TH CARS TO DERAIL.","AFTER DERAILING, THE 70TH CAR STRUCK AN UNOCCUPIED LOCOMOTIVE SITTING ON THE SCALE TRACK. TRAIN B87","502 WAS ASSISTING N74131 AT THE TIME OF THE INCIDENT.^","","","","","","","","","","","","","0",0.00,0.00,
,"08","02","CSX","000043056",,,"","","08","02","CSX","000043056",,"","08","02","02",2.00,30.00,"AM","12",0.00,0.00,0.00,0.00,"ATLANTA","ATLANTA","0865.0","13",31.00,"4","1","000","E","","2",0.00,"6","N","SHOVE LEAD","1","000000","2","BNSF","793923","001","Y","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11210.00,0.00,"H702","",0.00,0.00,0.00,0.00,"H702","2","1","007",184519.00,,"13C121",0.00,"000000",0.00,"0","0","0","0","","","","","3","3",,"1L",,"ATLANT","N",70.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"FULTON","121","00","00","","N","",,"Y39101 SHOVED INTO THE SIDE OF A CUT OF CARS CAUSING A CAR TO DERAIL.^","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","02","CSX","000043056",,,"","","08","02","CSX","000043056",,"","08","02","02",2.00,30.00,"AM","12",0.00,0.00,0.00,0.00,"ATLANTA","ATLANTA","0865.0","13",31.00,"4","1","007","E","Y391","2",0.00,"7","Y","SHOVE LEAD","1","000000","2","BNSF","793230","001","Y","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,172309.00,1000.00,"H702","",0.00,0.00,0.00,0.00,"H702","2","1","007",184519.00,,"13C121",0.00,"000000",0.00,"1","0","1","0","04","","04","","1","3",,"1L",,"ATLANT","N",70.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"FULTON","121","00","00","","N","",,"Y39101 SHOVED INTO THE SIDE OF A CUT OF CARS CAUSING A CAR TO DERAIL.^","","","","","","","","","","","","","","","3",0.00,0.00,
,"08","02","CSX","000043059",,,"","","08","02","CSX","000043059",,"","08","02","04",6.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"APPALACHIAN","MIDDLESBORO","0210.0","21",52.00,"3","3","007","R","C601","1",13500.00,"1","Y","HARBELL BRANCH","1","000001","1","GALX","095035","065","Y","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,84117.00,13000.00,"T220","",0.00,0.00,0.00,0.00,"T220","1","1","007",97117.00,,"21C235",0.00,"000000",0.00,"2","0","1","1","10","30","05","15","1","3",,"1L",,"APPALA","K",57.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"WHITLEY","235","","","","N","",,"C60104 DERAILED CARS ON MAINLINE ACCOUNT OF BROKEN RAIL.^","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","02","CSX","000043064",,,"","","08","02","CSX","000043064",,"","08","02","05",1.00,35.00,"AM","01",0.00,0.00,0.00,0.00,"DETROIT","WALBRIDGE","0005.0","39",45.00,"4","3","000","E","","1",0.00,"5","N","EXPORT TRACK","1","","2","NS","110522","001","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,43438.00,0.00,"M105","",0.00,0.00,0.00,0.00,"M105","2","1","000",43438.00,,"39C173",0.00,"000000",0.00,"0","0","0","0","","","","","1","2",,"1L",,"DETROI","N",76.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"WOOD","173","","","","N","",,"DURING A SEVERE STORM, NS 110522 WAS BLOWN OFF THE TRACK AND ONTO ITS SIDE.#","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","02","CSX","000043083",,,"","","08","02","CSX","000043083",,"","08","02","06",2.00,0.00,"AM","01",2.00,2.00,0.00,0.00,"JACKSONVILLE","JACKSONVILLE","0648.0","12",55.00,"4","1","008","E","Y225","1",0.00,"7","Y","CARNEGIE SIDING","1","000000","3","SP","699333","024","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,13.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,6697.00,2250.00,"T307","",0.00,0.00,0.00,0.00,"T307","3","1","008",8947.00,,"12C031",0.00,"000000",0.00,"1","0","1","1","11","","11","","1","3",,"1L",,"JACKSO","N",139.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"DUVAL","031","","","","N","",,"Y22505 WAS SHOVING FROM CARNEGIE SIDING TO B YARD AND WENT INTO EMERGENCY.  A TOTAL OF 8 CARS DERAIL","ED WHILE TRAVELING APPROXIMATELY 8MPH..","","","","","","","","","","","","","","0",0.00,0.00,
,"08","02","CSX","000043163",,,,,"08","02","CSX","000043163",,,"08","02","09",6.00,20.00,"AM","01",3.00,1.00,0.00,0.00,"GREAT LAKE","WILLARD","0204.0","39",30.00,"4","1","002","E","Y337","4",0.00,"7","Y","TRACK W10","1",,"2","PIOX","027442","001","Y",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,29.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,11121.00,200.00,"H306",,0.00,0.00,0.00,0.00,"H306","2","1","002",11321.00,,"39C077",0.00,"000000",0.00,"1","0","1","0","06","50","06","50","1","2",,"1L",,"GREAT","N",93.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"HURON","077","00","00","","N",,,"DERAILMENT OCCURRED WHEN CREW FAILED TO PROTECT SHOVE AND CAUSED TRACK SKATE TO STRIKE FROG.#","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","02","CSX","000043173",,,"","","08","02","CSX","000043173",,"","08","02","10",5.00,40.00,"AM","01",18.00,0.00,0.00,0.00,"GREAT LAKE","CLEVELAND","0017.6","39",15.00,"4","6","037","R","Q371","4",5667.00,"1","Y","TRACK 1","3","000098","1","BRAX","008922","025","N","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,68.00,0.00,0.00,6.00,0.00,6.00,0.00,0.00,674709.00,130000.00,"M404","",0.00,0.00,0.00,0.00,"M404","1","3","037",804709.00,,"39C035",0.00,"000000",0.00,"1","0","1","0","08","10","08","10","1","2",,"1L",,"GREAT","E",91.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"CUYAHOGA","035","","","","N","",,"DERAILMENT OCCURRED WHEN BRAKESHOE FELL OFF CAR ONTO RAIL AS TRAIN WAS GOING OVER DIAMOND.#","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","02","CSX","000043178",,,"","","08","02","CSX","000043178",,"","08","02","05",3.00,30.00,"AM","01",0.00,0.00,0.00,0.00,"GREAT LAKE","WILLARD","0204.0","39",54.00,"4","3","004","E","","3",0.00,"6",,"E21","1","000000","2","ECUX","281022","001","Y","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18137.00,0.00,"H318","",0.00,0.00,0.00,0.00,"H318","2","1","004",18932.00,,"39C077",0.00,"000000",0.00,"0","0","0","0","","","","","1","2",,"1L",,"GREAT","N",76.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"HURON","077","","","","N","",,"ONE CAR DERAILED AND SIDESWIPED OTHERS WHEN YARD SKATE FAILED TO HOLD CARS.#","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","02","CSX","000043178",,,"","","08","02","CSX","000043178",,"","08","02","05",3.00,30.00,"AM","01",0.00,0.00,0.00,0.00,"GREAT LAKE","WILLARD","0204.0","39",54.00,"4","3","004","E","","3",0.00,"6","N","TRACK E21","1","000000","2","WTRM","008045","001","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,345.00,450.00,"H318","",0.00,0.00,0.00,0.00,"H318","2","1","004",18932.00,,"39C077",0.00,"000000",0.00,"0","0","0","0","","","","","3","2",,"1L",,"GREAT","N",76.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"HURON","077","","","","N","",,"ONE CAR DERAILED AND SIDESWIPED OTHERS WHEN YARD SKATE FAILED TO HOLD CARS.#","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","02","CSX","000043369",,,"","","08","02","CSX","000043369",,"","08","02","14",5.00,50.00,"AM","01",3.00,0.00,0.00,0.00,"JACKSONVILLE","WAYCROSS","0587.0","13",30.00,"4","1","004","E","Y390","4",0.00,"7","Y","TRACK F12","1","000000","2","UTCX","057642","029","Y","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,0.00,3.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,65055.00,500.00,"T220","",0.00,0.00,0.00,0.00,"T220","2","1","004",65555.00,,"13C299",0.00,"000000",0.00,"1","0","1","0","06","50","06","50","1","3",,"1L",,"JACKSO","L",142.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"WARE","299","","","","N","",,"Y39013 SHOVED 25 CARS FROM B40 DOUBLING TO 19 CARS IN F12. CREW COUPLED UP THEN SHOVED 12 CAR LENGTH","S AND DERAILED DUE TO BROKEN RAIL IN F12..","","","","","","","","","","","","","","3",0.00,0.00,
,"08","02","CSX","000043468",,,"","","08","02","CSX","000043468",,"","08","02","18",11.00,0.00,"AM","01",0.00,0.00,0.00,0.00,"NASHVILLE","STEVENSON","0114.0","01",55.00,"2","3","010","E","M765","1",1000.00,"1","Y","SHIPPING LEAD","1","000000","2","FBOX","502520","013","Y","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,31997.00,100.00,"M204","",0.00,0.00,0.00,0.00,"M204","2","1","010",32097.00,,"01C071",0.00,"000000",0.00,"1","0","1","1","04","","04","","1","3",,"1L",,"NASHVI","N",139.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"JACKSON","071","","","","N","",,"M76517 WAS PULLING 13 LOADS AWAY FROM SMURFITT STONE CONTAINER CORP TO THE MARSHALLING YARD, WHEN TH","E FBOX 502520 FELL OVER AND DERAILED...","","","","","","","","","","","","","","0",0.00,0.00,
,"08","02","CSX","000043485",,,"","","08","02","CSX","000043485",,"","08","02","17",2.00,30.00,"AM","12",4.00,0.00,0.00,0.00,"ATLANTA","NEW ORLEANS","0801.0","22",68.00,"4","2","006","E","Y301","2",0.00,"7","Y","S17","1","000000","2","UTLX","092337","001","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9934.00,0.00,"H018","",0.00,0.00,0.00,0.00,"H018","2","1","006",10938.00,,"22C071",0.00,"000000",0.00,"1","0","1","1","04","","04","","3","5",,"1L",,"ATLANT","N",137.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"ORLEANS","071","","","","N","",,"Y30116 SHOVED A CAR INTO TRACK S17 AND AS THEY WERE PULLING SOUTH ON THE LEAD THE CAR ROLLED OUT AND","STRUCK CARS THAT WERE BEING PULLED.^","","","","","","","","","","","","","","0",0.00,0.00,
,"08","02","CSX","000043485",,,"","","08","02","CSX","000043485",,"","08","02","17",2.00,30.00,"AM","12",0.00,0.00,0.00,0.00,"ATLANTA","NEW ORLEANS","0801.0","22",68.00,"4","2","006","E","","2",0.00,"5","N","S17","1","000000","2","CSXT","136543","001","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1004.00,0.00,"H018","",0.00,0.00,0.00,0.00,"H018","2","1","006",10938.00,,"22C071",0.00,"000000",0.00,"0","0","0","0","","","","","1","5",,"1L",,"ATLANT","N",137.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"ORLEANS","071","","","","N","",,"Y30116 SHOVED A CAR INTO TRACK S17 AND AS THEY WERE PULLING SOUTH ON THE LEAD THE CAR ROLLED OUT AND","STRUCK CARS THAT WERE BEING PULLED.^","","","","","","","","","","","","","","0",0.00,0.00,
,"08","02","CSX","000043488","08","02","CRSH","054085","08","02","CSX","000043488",,"","08","02","15",1.00,0.00,"AM","01",0.00,0.00,0.00,0.00,"BALTIMORE","PHILADELPHIA","0005.0","42",26.00,"4","1","007","R","","3",0.00,"6","N","TRACK 1","1","000000","2","TTXX","620616","002","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,28586.00,1000.00,"H704","",0.00,0.00,0.00,0.00,"H704","2","1","007",47886.00,,"42C101",0.00,"000000",0.00,"0","0","0","0","","","","","2","2",,"1L",,"BALTIM","N",91.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"PHILADELPHIA","101","00","00","","N","",,"CONRAIL TRAIN FP53 WAS SHOVING ON CSX TRACK WHEN 5 CARS DERAILED AND ROLLED INTO CSX CARS.#","","","","","","","","","","","","","","","0",0.00,0.00,
